date,SS,Amsterdam,Athens,Bangkok,Brussels,BA,Copen,Dublin,Helsinki,Istanbul,KL,London,Madrid,Manila,NY,Oslo,Paris,RIO,San,Sing,Stock,Sydney,Taipei,Viena,Zurich
19/04/2000,185,1389.493,1749.46,163.181,1032.158,3178015.279,2173.145,464.327,1799.505,280113.808,330.948,1793.601,1006.592,396.695,1394.141,1301.902,1962.524,5.11E+10,1518.521,1291.72,10435.259,611.726,389.358,396.863,921.838
20/04/2000,195,1403.307,1774.779,162.569,1013.697,3178015.279,2173.145,463.103,1816.968,284314.252,330.009,1807.795,1022.377,396.695,1401.984,1301.902,1982.879,5.22E+10,1532.973,1308.933,10243.051,612.61,390.358,397.781,924.864
21/04/2000,221,1403.307,1809.102,164.585,1013.697,3178015.279,2173.145,463.103,1816.968,285362.209,330.702,1807.795,1022.377,396.695,1401.984,1301.902,1982.879,5.22E+10,1532.973,1308.933,10243.051,612.61,390.395,397.781,924.864
24/04/2000,230,1403.307,1796.692,165.846,1013.697,3155699.782,2173.145,463.103,1816.968,283574.694,326.566,1807.795,1022.377,395.035,1396.714,1301.902,1982.879,5.11E+10,1515.635,1293.303,10243.051,612.61,377.72,397.781,924.864
25/04/2000,208,1417.15,1738.321,163.029,1011.677,3209888.426,2272.849,460.212,1751.332,297139.11,328.392,1818.952,1018.187,386.774,1439.631,1301.943,2010.7,5.27E+10,1542.634,1306.872,10248.84,612.61,385.059,403.4,931.572
26/04/2000,180,1434.397,1704.688,163.811,1024.694,3200934.411,2350.4,463.594,1837.007,309054.237,332.534,1808.817,1021.696,385.129,1425.038,1316.509,2037.283,5.30E+10,1544.237,1328.898,10506.287,625.368,369.926,405.467,934.673
27/04/2000,189,1407.081,1745.701,162.925,1005.594,3143012.55,2304.83,459.046,1941.971,306264.19,334.982,1787.138,1003.892,379.644,1428.496,1292.291,1993.271,5.30E+10,1533.865,1341.931,10729.282,623.243,372.079,404.995,929.36
28/04/2000,153,1426.251,1745.701,160.595,1000.253,3157489.179,2270.843,459.87,2051.013,322422.303,333.385,1825.389,1018.767,373.339,1416.34,1317.091,2048.267,5.44E+10,1513.937,1351.454,10927.814,624.263,385.568,399.312,932.407
1/05/2000,109,1432.979,1745.701,160.595,1000.253,3157489.179,2335.838,459.87,2051.013,319827.226,333.385,1825.389,1018.767,373.339,1429.621,1317.091,2048.267,5.44E+10,1513.937,1351.454,10927.814,622.945,383.54,399.312,932.407
2/05/2000,104,1446.365,1802.642,158.119,1007.752,3224820.021,2362.968,461.153,2120.131,329685.038,334.245,1834.176,1050.505,378.797,1409.108,1337.796,2094.159,5.47E+10,1519.388,1341.637,11180.145,629.419,378.87,402.161,945.495
3/05/2000,97,1441.819,1813.435,158.327,1010.395,3109003.932,2331.209,462.213,2043.858,324423.803,336.481,1782.398,1040.287,375.977,1379.311,1355.311,2054.195,5.34E+10,1493.358,1334.837,10897.763,624.421,370.142,401.151,943.592
4/05/2000,97,1425.026,1800.879,158.622,1011.526,3099853.541,2324.59,465.704,2037.603,307368.588,336.918,1786.913,1031.801,365.143,1372.937,1363.204,2072.826,5.31E+10,1491.715,1318.306,10996.64,611.876,370.891,401,943.482
5/05/2000,57,1445.564,1824.671,158.622,1004.309,3062672.155,2330.777,463.972,2031.167,305965.215,344.342,1797.964,1029.099,366.156,1393.688,1360.385,2090.879,5.34E+10,1512.694,1321.086,10990.367,622.213,382.439,400.266,942.362
8/05/2000,135,1444.33,1851.229,151.335,1006.15,2996278.241,2297.786,463.141,2007.943,292809.498,346.111,1794.001,1007.309,360.471,1386.198,1367.099,2081.731,5.24E+10,1501.642,1293.879,10719.974,620.297,378.479,402.861,944.111
9/05/2000,164,1437.184,1843.009,146.526,1017.395,3020650.027,2308.14,461.335,1971.993,305467.949,346.366,1768.757,990.971,359.467,1375.571,1373.32,2033.061,5.16E+10,1503.832,1297.69,10608.381,617.151,379.671,402.749,952.081
10/05/2000,181,1420.844,1864.413,140.961,1015.283,2881329.015,2300.073,459.313,1805.472,303048.091,347.436,1763.106,970.57,360.336,1348.453,1362.501,2000.193,5.10E+10,1496.617,1271.591,10307.336,610.396,375.46,404.128,948.863
11/05/2000,181,1431.523,1865.633,134.562,1019.572,2900300.469,2269.723,455.58,1877.007,305045.582,341.067,1810.287,984.212,354.672,1372.911,1362.406,2040.685,5.13E+10,1509.036,1239.234,10245.984,600.936,364.938,405.609,965.922
12/05/2000,220,1455.885,1875.773,136.661,1021.401,2932694.887,2300.331,461.674,1982.492,299643.642,338.57,1821.949,989.027,361.739,1384.991,1386.607,2064.989,5.16E+10,1568.037,1252.731,10435.288,608.891,374.952,404.294,970.129
15/05/2000,258,1457.73,1911.999,135.485,1032.678,3000445.4,2302.358,469.309,1897.26,292030.114,338.499,1814.683,982.103,356.565,1415.247,1390.835,2048.644,5.33E+10,1626.679,1239.988,10325.898,611.356,370.352,400,967.969
16/05/2000,232,1477.032,1934.139,139.96,1043.48,3015055.632,2345.238,471.04,2024.004,303078.914,341.347,1833.106,1005.884,348.499,1426.877,1405.495,2100.361,5.44E+10,1626.556,1258.08,10821.168,620.867,383.616,403.373,973.884
17/05/2000,220,1460.941,1933.969,139.96,1040.672,2933545.163,2328.809,465.754,1977.859,295009.534,343.919,1797.744,979.296,356.699,1406.83,1405.495,2066.315,5.30E+10,1616.26,1243.236,10772.445,618.101,400.129,402.051,967.952
18/05/2000,228,1469.732,1946.869,136.426,1045.412,2891555.477,2322.567,469.344,1990.778,285660.279,343.919,1808.473,985.5,355.142,1395.128,1434.021,2072.411,5.23E+10,1606.404,1243.236,10854.546,610.045,400.82,401.518,974.114
19/05/2000,246,1448.578,1974.702,136.364,1033.655,2718900.759,2322.567,462.25,1819.812,285660.279,355.585,1756.491,956.887,343.035,1369.522,1409.691,1992.604,5.15E+10,1603.685,1231.399,10376.707,608.629,401.329,401.135,963.973
22/05/2000,180,1429.845,1931.812,129.186,1035.042,2730680.48,2299.386,448.059,1639.475,281545.549,348.61,1754.944,937.614,327.744,1362.447,1403.578,1956.734,5.02E+10,1575.852,1193.361,9896.794,600.621,388.18,398.801,962.437
23/05/2000,183,1429,1927.654,125.053,1039.816,2695046.324,2336.145,447.231,1684.463,269093.413,341.348,1772.076,940.56,327.146,1337.549,1406.406,1973.188,4.94E+10,1566.028,1177.833,10276.2,604.917,382.102,403.929,975.285
24/05/2000,157,1420.315,1882.627,122.926,1040.546,2807552.141,2326.146,440.468,1624.651,273585.883,336.786,1786.248,936.157,332.764,1360.4,1385.855,1928.351,5.09E+10,1569.829,1168.055,9794.018,601.981,374.91,402.022,977.327
25/05/2000,160,1415.818,1877.347,118.726,1043.308,2807552.141,2375.331,440.788,1760.289,283043.861,334.804,1817.298,958.889,334.362,1342.32,1392.847,1963.858,5.12E+10,1547.108,1154.429,10176.813,605.548,371.714,405.105,989.738
26/05/2000,145,1420.56,1891.85,122.243,1016.429,2889543.083,2363.353,427.571,1695.892,277431.074,329.762,1809.536,952.401,335.195,1338.587,1376.217,1962.064,5.23E+10,1536.464,1144.391,9965.777,601.403,376.478,405.146,975.86
29/05/2000,127,1438.63,1896.798,122.791,1023.243,2884537.787,2377.4,430.13,1765.611,275198.209,339.638,1809.536,961.056,347.306,1338.587,1372.222,1987.535,5.31E+10,1531.615,1148.918,10037.454,608.212,377.741,405.036,978.889
30/05/2000,91,1436.597,1885.174,123.856,1032.896,2996829.283,2415.311,435.996,1786.797,274045.313,337.917,1846.333,969.489,345.541,1379.849,1378.954,2029.272,5.49E+10,1546.813,1122.648,10432.56,610.898,388.1,407.705,968.33
31/05/2000,128,1437.526,1898.462,130.62,1017.956,2954508.976,2384.173,426.975,1831.03,281119.968,343.397,1842.747,970.239,348.08,1377.567,1371.734,2065.488,5.41E+10,1562.723,1114.165,10508.586,614.729,395.97,405.659,968.328
1/06/2000,119,1437.526,1864.072,134.399,1017.956,3010032.588,2384.173,427.683,1831.03,290437.35,340.277,1872.188,985.953,341.561,1403.412,1371.734,2119.941,5.57E+10,1567.218,1127.322,10508.586,616.987,390.889,405.659,968.328
2/06/2000,113,1481.594,1865.394,140.35,1036.866,3170501.75,2431.234,433.855,2035.444,286993.406,334.659,1914.964,1005.329,351.493,1429.376,1390.114,2145.022,5.80E+10,1575.202,1179.322,11061.578,628.131,393.39,407.367,979.68
5/06/2000,149,1465.452,1849.779,146.397,1033.732,3138474.8,2431.234,433.855,1975.805,287746.335,331.121,1891.517,992.167,362.498,1421.581,1378.693,2142.745,5.75E+10,1557.057,1215.321,10879.494,630.51,396.966,410.824,972.876
6/06/2000,158,1460.261,1842.333,143.88,1036.948,3077986.208,2426.292,437.451,1921.206,289044.488,327.614,1893.364,974.552,363.662,1412.516,1357.602,2119.518,5.73E+10,1556.777,1234.853,10942.348,632.432,396.966,415.036,966.389
7/06/2000,181,1458.848,1792.22,141.687,1034.516,3101246.406,2428.941,436.283,1896.813,281427.166,319.393,1880.324,967.042,353.758,1426.644,1362.675,2090.047,5.84E+10,1548.157,1253.131,10876.817,624.587,403.011,416.708,972.788
8/06/2000,184,1470.251,1806.756,143.058,1014.665,3081097.179,2431.508,436.589,1962.838,289015.342,314.088,1874.44,975.82,357.097,1416.785,1371.215,2099.605,5.89E+10,1549.729,1266.467,10930.212,627.639,399.83,417.608,975.804
9/06/2000,179,1472.706,1832.523,140.51,1017.753,3117754.664,2402.811,433.071,1966.801,284046.322,321.1,1860.573,980.403,355.164,1409.447,1378.771,2108.635,5.87E+10,1561.877,1253.515,10904.089,632.707,398.564,418.232,974.456
12/06/2000,235,1472.706,1805.532,139.925,1017.753,3108170.646,2402.811,435.112,1993.235,275388.541,319.992,1854.6,974.301,355.164,1398.49,1378.771,2108.635,5.80E+10,1548.87,1250.638,10904.089,632.707,393.776,418.232,974.456
13/06/2000,257,1484.618,1779.747,137.897,1033.609,3167115.345,2358.184,433.414,1948.926,269431.735,322.463,1859.655,975.494,354.8,1419.282,1395.865,2100.314,5.87E+10,1548.482,1229.824,10531.76,624.338,392.384,416.092,976.247
14/06/2000,238,1499.878,1804.159,141.509,1025.128,3186129.762,2367.165,430.622,2004.038,259842.39,320.668,1885.67,982.769,355.697,1419.982,1393.908,2127.626,5.87E+10,1549.724,1238.546,10514.355,625.534,394.271,416.081,985.361
15/06/2000,214,1499.857,1818.268,142.64,1028.294,3184668.74,2370.387,431.888,1949.974,256915.459,320.668,1873.694,982.473,363.683,1428.811,1394.901,2095.542,5.92E+10,1539.473,1244.397,10278.041,631.25,388.883,411.125,977.586
16/06/2000,209,1491.256,1807.482,142.536,1031.22,3071472.506,2388.65,426.47,1962.404,244837.511,310.704,1884.06,968.604,365.153,1413.328,1401.04,2080.299,5.89E+10,1537.261,1233.082,10204.522,633.862,388.174,408.187,978.946
19/06/2000,239,1480.237,1807.482,141.907,1019.179,3071472.506,2363.527,420.744,1963.246,247809.979,301.478,1876.931,958.076,361.593,1433.828,1400.662,2093.999,6.01E+10,1537.261,1218.501,10024.788,637.183,384.712,406.803,972.401
20/06/2000,221,1485.043,1785.515,140.582,1023.413,3047620.518,2354.304,417.318,2064.893,251454.803,300.813,1890.585,954.661,363.223,1425.876,1389.122,2108.963,6.03E+10,1523.841,1226.53,10525.92,636.982,381.731,407.705,972.499
21/06/2000,191,1490.423,1772.23,139.917,1024.47,3041222.881,2341.795,412.554,2022.798,250671.993,310.017,1875.327,936.896,362.329,1429.768,1373.319,2088.952,6.19E+10,1524.885,1249.198,10381.901,643.083,379.206,405.72,967.447
22/06/2000,187,1493.955,1744.508,139.348,1029.174,3009948.523,2376.815,405.673,1954.89,255245.176,304.93,1855.076,947.124,360.311,1405.875,1378.593,2083.564,6.19E+10,1521.838,1257.444,10178.969,641.409,385.329,405.72,954.553
23/06/2000,179,1489.035,1719.119,138.982,1020.502,2995016.759,2362.668,402.793,1954.89,257201.448,301.364,1850.044,948.706,359.41,1396.014,1387.434,2105.807,6.09E+10,1520.681,1254.321,10178.969,641.285,380.095,407.072,956.67
26/06/2000,208,1495.393,1683.091,138.11,1017.845,2936257.227,2307.719,399.279,1886.698,250947.264,297.677,1853.253,946.844,356.74,1405.83,1393.139,2119.611,6.01E+10,1520.681,1254.074,10097.211,641.403,373.933,407.145,956.259
27/06/2000,173,1488.264,1729.712,138.868,1028.029,2961324.866,2290.53,397.04,1824.191,252321.836,302.87,1844.668,951.906,353.444,1402.534,1396.774,2112.801,5.96E+10,1536.695,1260.738,9894.388,642.42,370.991,406.5,956.302
28/06/2000,164,1487.149,1700.484,138.656,1028.182,2986068.051,2299.209,397.085,1791.288,254531.134,312.07,1831.414,959.249,356.485,1407.734,1412.184,2124.917,6.07E+10,1532.758,1273.03,10135.917,646.555,369.656,406.505,961.101
29/06/2000,172,1453.909,1698.848,135.267,1028.296,2999641.343,2258.082,400.076,1610.966,247465.143,306.207,1812.711,941.791,356.487,1398.463,1400.332,2056.261,5.92E+10,1532.908,1261.885,9754.344,653.671,358.462,403.001,958.217
30/06/2000,208,1466.348,1687.771,136.009,1049.321,3134323.378,2300.217,401.228,1736.132,248944.234,307.19,1832.751,963.729,355.793,1409.306,1414.756,2072.721,6.01E+10,1548.381,1260.36,10054.452,666.434,366.263,405.187,963.917
3/07/2000,164,1457.796,1677.35,133.294,1047.824,3174402.901,2346.841,400.774,1784.922,246147.733,292.863,1876.822,978.114,359.692,1421.651,1428.453,2095.363,6.12E+10,1550.393,1287.854,10266.196,666.846,367.568,403.904,969.234
4/07/2000,182,1464.225,1657.777,131.098,1045.295,3192975.432,2364.19,404.435,1830.753,244130.234,297.157,1861.736,995.686,358.451,1421.651,1419.688,2087.25,6.21E+10,1546.808,1286.199,10343.566,666.89,357.172,404.199,973.793
5/07/2000,221,1456.294,1674.214,132.996,1051.213,3224731.517,2370.621,402.472,1766.506,251457.746,301.648,1849.366,986.056,355.005,1400.77,1412.438,2076.881,6.14E+10,1551.628,1288.762,10202.318,668.324,374.85,402.575,978.923
6/07/2000,254,1449.716,1651.266,131.756,1046.387,3288337.445,2380.662,402.498,1740.653,243427.876,300.699,1865.357,986.562,358.347,1409.508,1416.431,2078.327,6.18E+10,1541.763,1277.394,10227.276,663.545,368.897,397.957,984.197
7/07/2000,254,1469.335,1626.656,134.228,1053.03,3293958.618,2408.971,406.428,1815.859,246600.864,301.918,1884.624,1000.917,360.134,1429.458,1427.291,2115.702,6.27E+10,1542.561,1295.05,10525.128,661.151,362.539,396.892,983.51
10/07/2000,290,1478.334,1627.47,135.483,1065.348,3286420.937,2417.457,401.754,1861.663,255531.298,308.61,1872.778,997.871,357.848,1425.877,1427.477,2094.598,6.24E+10,1551.539,1292.715,10531.419,664.336,362.782,394.466,984.239
11/07/2000,267,1483.983,1645.814,136.334,1073.052,3303714.848,2435.867,402.859,1810.993,240896.405,311.701,1875.692,1002.945,357.121,1429.532,1432.412,2092.266,6.05E+10,1552.969,1302.983,10402.751,664.249,363.905,395.333,985.955
12/07/2000,279,1496.914,1628.905,133.981,1075.315,3342767.074,2461.649,405.9,1835.616,238143.633,317.009,1890.462,1002.147,356.753,1439.96,1457.962,2109.385,6.08E+10,1560.783,1294.179,10552.193,664.209,359.563,397.588,981.218
13/07/2000,236,1494.056,1633.663,132.711,1074.653,3270352.693,2445.172,406.714,1907.809,230368.86,317.776,1878.142,1000.924,355.779,1441.556,1467.123,2120.377,5.91E+10,1545.636,1285.597,10806.069,661.132,367.315,398.299,985.309
14/07/2000,213,1491.3,1663.727,129.391,1071.699,3317388.881,2443.144,409.217,1917.548,231416.625,315.352,1877.312,1013.254,354.507,1453.275,1468.254,2120.377,6.03E+10,1540.661,1281.481,10935.288,658.908,376.115,398.343,984.299
17/07/2000,327,1492.199,1691.432,129.391,1074.721,3298698.643,2447.355,410.703,1969.547,218930.102,312.049,1889.414,1005.013,355.275,1454.088,1463.44,2134.53,6.20E+10,1543.574,1304.138,11150.843,661.407,378.531,396.707,981.242
18/07/2000,353,1479.323,1700.714,128.795,1073.026,3262342.716,2432.894,406.085,1939.442,216266.38,308.87,1866.854,988.507,350.783,1438.999,1461.508,2102.744,6.19E+10,1538.79,1304.552,10892.134,659.12,369.671,394.514,977.721
19/07/2000,346,1473.91,1679.611,127.97,1065.664,3215220.021,2425.385,405.078,1892.937,224204.33,310.617,1873.603,995.843,346.505,1430.88,1464.042,2095.533,6.07E+10,1537.086,1327.293,10712.201,659.211,371.676,396.95,982.198
20/07/2000,332,1476.791,1689.584,124.488,1075.134,3212822.415,2467.821,404.243,1894.746,219251.79,306.555,1872.383,1005.968,338.912,1444.453,1462.183,2114.238,6.18E+10,1547.255,1325.434,10977.308,659.98,361.947,401.267,983.227
21/07/2000,310,1462.909,1686.735,122.709,1075.134,3157350.575,2432.74,407.41,1871.513,230125.426,305.148,1844.694,996.15,334.373,1427.223,1459.963,2080.444,6.19E+10,1554.23,1315.951,10329.559,665.86,358.851,407.509,977.321
24/07/2000,254,1468.73,1685.71,116.563,1079.578,3099714.411,2433.865,407.104,1878.041,232570.665,301.788,1848.732,992.109,334.713,1412.542,1461.47,2094.824,6.18E+10,1558.887,1302.453,10388.35,660.12,354.483,419.862,990.495
25/07/2000,191,1467.756,1667.648,118.597,1081.347,3114135.324,2384.992,405.259,1832.865,235078.527,301.14,1854.031,981.986,334.872,1418.847,1458.36,2083.687,6.07E+10,1551.411,1304.801,10257.174,654.678,348.792,417.336,991.477
26/07/2000,181,1464.672,1653.212,118.11,1080.862,3077913.161,2362.522,407.593,1841.774,232214.563,299.149,1854.471,984.594,334.464,1397.112,1458.332,2093.281,6.08E+10,1547.907,1289.998,10253.019,654.58,354.034,415.591,990.031
27/07/2000,172,1448.686,1663.5,118.338,1093.344,3010254.456,2372.25,397.025,1512.902,233965.836,296.388,1846.359,985.071,327.111,1401.026,1446.449,2095.329,6.01E+10,1542.394,1272.907,9942.853,649.728,353.654,416.013,988.646
28/07/2000,162,1438.514,1674.716,116.351,1094.094,2959711.618,2375.879,392.033,1555.132,242354.233,292.656,1844.996,970.968,321.181,1375.013,1455.066,2065.915,5.85E+10,1525.605,1256.242,9930.747,648.705,359.696,416.479,989.124
31/07/2000,147,1449.343,1671.939,111.336,1096.228,2996190.894,2426.957,388.905,1572.581,237918.224,292.375,1861.877,969.862,316.634,1382.781,1448.872,2108.106,5.84E+10,1529.915,1263.306,10133.813,647.894,359.193,418.452,991.798
1/08/2000,152,1451.638,1675.861,117.188,1089.031,2903253.712,2470.417,393.71,1559.659,243263.527,295.149,1861.088,970.763,315.442,1391.348,1446.933,2103.928,5.77E+10,1561.217,1276.498,10042.81,648.115,353.904,423.764,991.798
2/08/2000,148,1464.725,1669.931,120.721,1091.913,2905560.346,2454.828,400.494,1502.993,243717.046,294.583,1864.597,979.266,316.727,1392.175,1453.579,2100.075,5.78E+10,1570.783,1276.14,9912.281,651.62,350.847,427.128,1008.014
3/08/2000,152,1455.072,1638.376,124.824,1088.324,2918303.664,2437.674,401.422,1417.552,243292.047,297.288,1844.935,965.479,322.799,1403.395,1452.994,2042.756,5.91E+10,1580.819,1258.941,9547.092,652.723,347.111,423.481,1006.975
4/08/2000,199,1458.495,1615.252,126.09,1106.486,2911611.615,2475.869,404.292,1493.52,238883.275,298.301,1857.079,976.215,326.355,1412.521,1465.717,2078.337,5.95E+10,1583.644,1261.265,9590.392,653.482,350.877,423.91,1004.692
7/08/2000,194,1476.259,1562.904,123.213,1115.846,2932774.593,2531.959,404.292,1418.736,233310.614,297.212,1862.588,987.081,325.569,1424.723,1473.97,2097.653,6.02E+10,1578.422,1260.627,9788.706,660.683,342.139,431.12,1021.316
8/08/2000,177,1469.532,1579.178,128.14,1121.374,2949497.562,2483.182,401.905,1447.169,230123.844,301.408,1853.762,1002.697,322.339,1428.752,1477.497,2099.377,5.94E+10,1576.199,1259.604,9849.895,660.085,346.414,435.318,1019.849
9/08/2000,213,1485.662,1564.946,126.888,1133.129,2939773.071,2536.602,400.929,1475.11,224783.246,298.965,1868.27,1012.413,325.202,1418.294,1500.653,2113.16,5.82E+10,1583.519,1259.604,10013.771,661.636,356.713,432.872,1018.675
10/08/2000,228,1488.097,1553.494,125.253,1129.068,2887408.673,2533.973,405.198,1493.576,224909.663,294.953,1860.642,1027.257,324.92,1406.672,1482.554,2113.31,5.94E+10,1583.384,1283.044,9891.273,663.342,356.512,430.4,1014.628
11/08/2000,235,1490.388,1577.258,128.311,1136.774,2875882.768,2578.386,406.782,1492.309,231387.252,291.738,1859.835,1024.926,329.017,1416.529,1492.006,2109.501,6.10E+10,1576.933,1289.911,9730.73,661.355,353.524,427.539,1017.703
14/08/2000,253,1497.725,1603.088,128.311,1140.089,2849057.084,2631.994,410.963,1529.146,235722.067,291.655,1869.901,1037.097,326.367,1434.564,1517.795,2128.2,6.23E+10,1573.083,1309.979,9894.859,662.834,347.658,425.839,1022.387
15/08/2000,246,1496.304,1603.088,130.524,1138.89,2786135.429,2651.181,408.673,1496.814,225418.708,294.466,1885.174,1037.753,325.949,1427.268,1523.106,2137.805,6.23E+10,1573.083,1316.5,9830.01,664.158,347.686,425.839,1019.205
16/08/2000,210,1504.259,1586.841,132.775,1140.243,2729472.818,2680.854,412.894,1479.696,225164.256,296.062,1901.642,1049.316,324.861,1423.139,1527.016,2153.443,6.11E+10,1571.299,1341.456,10009.837,667.532,355.46,426.782,1026.9
17/08/2000,194,1513.382,1575.515,130.57,1127.78,2787284.562,2631.144,411.564,1470.024,223470.784,301.197,1896.22,1030.332,328.97,1434.91,1532.642,2137.937,6.21E+10,1571.978,1354.585,10092.824,668.447,361.558,428.976,1019.84
18/08/2000,184,1515.846,1580.887,127.399,1128.327,2735636.982,2601.389,413.002,1516.715,226917.323,299.747,1904.789,1022.218,330.871,1429.475,1538.638,2124.456,6.07E+10,1579.78,1339.56,10105.182,669.717,363.233,428.334,1018.113
